,Unnamed: 0,user_id,business_id,text,date,compliment_count
640,54143,_29D2rLmT_YENfHI7YxM1A,Z4nYEVUBpA_f5YwOv7zFRQ,"['hunger', 'game']",2012-03-23 22:50:10,0
641,54167,8NPnK5h5Te91Ot6nbX9a5g,4RoTEeqB_MNn6yaqZmlZHg,"['breath', 'u']",2012-06-03 04:56:44,0
642,54269,eSo5hmAF_UW1N5XFsx0q7Q,p0iEUamJVp_QpaheE-Nz_g,['beerfest'],2011-07-31 01:51:37,0
643,54417,FJ2yu9Pf5LIYcncoRKyzFQ,uVOHHPTWWNHWLCXxsAxt_w,"['look', 'like', 'entire', 'theatre', 'bring', 'overhaul']",2016-01-02 23:39:31,0
644,54423,1mLyt-XSTwU5gUJWkCQ9fA,BxKe9Xt_fN6qBzrTofHuEQ,"['alcohol', 'serve', 'flick', 'cool', 'peep', 'whats', 'notto', 'like']",2013-06-12 03:25:46,0
645,54505,5RLxzxLIY3ZXUUksr_dtXA,F8FHXQBpMu1erLSTwUxYeQ,"['coyotes', 'beat', 'colorado', 'now', 'hunger', 'game', 'glad', 'bout', 'ticket', 'days', 'ago', 'showtimes', 'open', 'sell']",2012-03-23 05:39:21,0
646,54535,ALw8EN21lby0vWtfD6JfIw,jobP3ywRd3QNZ_GCoPG2DQ,"['5', 'monday', 'sony', 'picturescolumbia', 'movies']",2014-01-22 03:38:08,0
647,54685,QFYT4jsU_MYEjBIhvHNQGw,2fqHO2vFbcwVV27c_Irm8Q,"['wimpy', 'kid']",2012-08-07 03:41:41,0
648,54806,xWpI52PuDd0yIE0lc_lPlg,BxKe9Xt_fN6qBzrTofHuEQ,"['midnight', 'eclipse', 'girls', 'yay', 'hott', 'monsters', 'time']",2010-06-30 03:35:51,0
649,55055,vPCIxplN7Oz-NB48iUQNfg,B7crzLt3Cmq2Uy3JOiMnRw,"['empire', 'dirt']",2013-09-08 13:15:40,0
650,55059,MZobaYWK7OY7pN2ao5bpSw,F8FHXQBpMu1erLSTwUxYeQ,"['shut', 'movie', 'start']",2014-06-27 03:07:56,0
651,55148,5Q-gQdK0kiK7GF905w8tMw,RxNPIAim-2fIw43IilR62g,['avatar'],2010-01-18 20:14:04,0
652,55166,WGiozxMlB6J9LSTgRFpdTg,dRDd9zMMH96jl_BlE2-jkA,"['shop', 'heal', 'temporarily']",2011-05-16 17:25:09,0
653,55184,D8iGf2Sf9NrNw62wptur5A,PNiH-BJRo2STl6bd5o_AvA,"['nothave', 'timeplay']",2016-01-27 22:38:31,0
654,55384,wnFWoQ63F9-ohUQ-C0AeIw,n-AQFKbW6MnpamdtA6ECpQ,"['love', 'place', 'ive', 'sit', 'bar', '15', 'minutes', 'wait', 'movie', 'ticket', 'movie', 'start', 'point']",2014-03-23 02:52:05,0
655,55421,Yej5B4nd8PqpHMQcmCTDrg,tuIg103yDqCEcTk5J_h8ow,"['melancholia', '5', 'yelp', 'checkin']",2012-01-07 01:47:49,0
656,55551,Xwnf20FKuikiHcSpcEbpKQ,0rRLSX5rotp1_wiShc0jNw,"['mens', 'lulu', 'lemon', 'pant', 'sale', '54']",2012-03-25 02:54:49,0
657,55657,wzItnkHTHKNqJESMSTEYJg,ls9yHpiI4Je3gm9W4BejLw,"['tuesday', 'discou', 'notday', '525', 'movies']",2018-03-20 14:48:07,0
658,55662,0FMte0z-repSVWSJ_BaQTg,jobP3ywRd3QNZ_GCoPG2DQ,"['5', 'dollar', 'movies', 'day', 'mondays', '3d', 'imax', 'movie', 'make', 'sony', 'deal', 'apply', 'holiday', 'fall', 'mondays']",2013-08-20 05:41:38,1
659,55701,SlgpAnj2gQd44EM_Uq6DkQ,hhoKM8RdfYo97Y72LqmOgw,"['harry', 'potter', '3d', 'imax']",2011-08-12 16:30:57,0
660,55776,JbIgJ46QTSQUmtX6l07ZDg,B7crzLt3Cmq2Uy3JOiMnRw,"['just', 'saw', 'not1', '2', 'guy', 'group', 'trip', 'stairs', 'nota', 'tip', 'just', 'bizarre']",2012-08-08 01:09:24,0
661,55793,JurdZVY9sBSeOCa4VI2OUQ,-ipc5f0XiXwH3hbNnro54Q,"['regal', 'card', 'free', 'pop', 'corn', 'free', 'movies', 'wait', 'forever', 'wait', 'like', 'bring', 'earplugs', 'baby', 'ears', 'o']",2013-06-14 07:04:17,0
662,55852,gwIqbXEXijQNgdESVc07hg,w4SY_FlZnIfAb8UjDABPsQ,"['promo', '30', 'gift', 'card', '100', 'point', 'free', 'popcorn', 'buy', 'free', 'free', 'upgrade']",2016-04-28 23:26:50,0
663,55856,eejxt4jZcJwaCrIZZvhwJg,yPRNwbXvumnl8Fdrkoouxg,"['great', 'night', 'drive', 'movie', 'family']",2012-05-28 04:11:18,0
664,55933,6kvGowEk1AvUUwWHLkJyNg,BxKe9Xt_fN6qBzrTofHuEQ,"['hell', 'good', 'movie', 'girl', 'dragon', 'tattoo']",2012-01-08 05:55:09,0
665,56092,Ugnm6Tjy5lxhHf1VhEQhxQ,p0iEUamJVp_QpaheE-Nz_g,"['late', 'night', 'steaks', 'egg', 'cornado', 'cafe', 'worth', '495']",2014-06-21 22:52:23,0
666,56097,0nOIH8qIMnmZdLCTemnRsw,BxKe9Xt_fN6qBzrTofHuEQ,"['monday', 'thursday', '5', 'movies']",2015-02-26 20:04:12,0
667,56595,6ehZ3X1gaHe-fxzndNRweA,v015pusDxymYrTi_l48t2w,"['love', 'drive']",2012-10-14 02:37:36,0
668,56657,06o1DmiBoiyxI2q3v2QRbg,cfggUk66F01Av4YWZJXcnA,"['love', 'smell', 'walk']",2017-10-07 21:34:11,0
669,56666,BQkC6RneYfvfG6wRe0hsvQ,K1ekU1q26tNrImHrt3rr2A,"['newly', 'renovate', 'now', 'feature', 'recliner', 'seat', 'reserve', 'seat', 'nice']",2016-12-02 01:15:44,0
670,56743,pdfNLCee3vOY7aXkKSddjg,mBeZ3dQzUPV60Oa26k3qHw,"['clean', 'theater', 'local', 'company']",2015-01-30 17:06:27,0
671,56766,jNlqkRiOV748xAb-h4cG2g,LeO9_8e5LrhlWGfLgZL_vw,"['best', 'brightest']",2011-08-24 23:58:31,0
672,56938,KI-aQyVs39CMzQHl-3A2Aw,BxKe9Xt_fN6qBzrTofHuEQ,['watch'],2012-07-28 06:57:31,0
673,56971,WXvky5ZfBqikw7tgdwE0Sw,tKi4OvAlckcVzeP92InsOQ,"['early', 'concessions', 'slow', 'seat', 'comfy']",2018-01-15 21:15:44,0
674,57042,Qw-ooK1dWeJ8n0nhrL1zJQ,fZioXnBVf-KAsCFX-P2whg,"['arrive', '23', 'hours', 'midnight', 'release']",2010-12-07 22:06:33,0
675,57173,1JEXL5K6VTx01tAs6Jskkg,BxKe9Xt_fN6qBzrTofHuEQ,['superman'],2013-06-15 00:32:02,0
676,57221,udpfGxriuoBdWRBdplJl-w,cqjqc8pd3SCxTDWiH49Q5Q,"['manang', 'michelle', 'noother', 'woman', 'filipinotime', '2nd', 'time', 'movie', 'lol']",2011-10-22 21:29:15,0
677,57328,3nDUQBjKyVor5wV0reJChg,4RoTEeqB_MNn6yaqZmlZHg,"['john', 'curtas']",2012-05-26 04:18:38,0
678,57529,ztKdCT5La4wX8pOPutJBJQ,nOidqR9yk6clKeXbuT_gZg,['artist'],2012-01-21 02:54:54,0
679,57580,Ml1dRxwcHvwh2OAlDOwmeg,Y5CTA3S9TVkpr3Yvwaki-A,"['way', 'tues', 'night', 'salt', 'bar', 'movie', 'hangover']",2011-06-02 01:46:33,0
680,57584,R-xGsTpwlwuOe_vAbg_aeA,hpKRhs2zKCM2ZviG4TKGOQ,"['buy', 'movie', 'ticket', 'online', 'beat', 'line', 'extra', '20', 'scene', 'point', 'addition', '100', 'point']",2015-01-21 04:02:10,0
681,57711,RUZdkgTIUDZViTBXeCbrjg,ZJKvmjBinGXEagy7l1na7Q,"['harry', 'potter', '0900']",2011-07-17 15:07:43,0
682,57861,MvqQIXquBZelGmhmnJlm_A,AKPLL7N4yTidQF7xY8kneg,"['5050', 'mike']",2011-10-02 02:26:50,0
683,57890,nmbtxCvYfnqH0_ptlvoPaw,JlnDcCfvrmo_cv8OOzhuoQ,"['yay', 'local', 'movie', 'theaters']",2011-10-22 18:43:26,0
684,58085,ZfZCj9pT54yYSRwlzr4CKQ,NdUuGRxEH0waBQbL6R7mmg,['fast'],2011-04-30 05:29:00,0
685,58172,P9yweXls2Pg-EMipYr45XA,NdUuGRxEH0waBQbL6R7mmg,"['valuables', 'trunk']",2013-02-14 00:55:23,0
686,58320,-2gOxVWcnBr5DclrrsWXCA,BxKe9Xt_fN6qBzrTofHuEQ,['job'],2013-08-18 23:54:30,0
687,58575,Q7IoE5m2heQKThuVq3SYFA,-ipc5f0XiXwH3hbNnro54Q,['batman'],2012-07-23 03:41:15,0
688,58611,-0HhZbPBlB1YZx3BhAfaEA,J0ufK7WAEq6oAdpDFz2xVA,"['comfortable', 'seat', 'clean', 'theatre', 'good', 'selection', 'goodies', 'friendly', 'staff']",2013-02-10 02:14:21,0
689,58938,2WAzsetivgFxz5x6VtpQWA,Dyn5YDHXOmQSItz4JstHrA,"['sign', 'email', 'weekly', 'concession', 'coupon', 'mmmm', 'popcorn', 'ice']",2013-08-28 16:47:33,0
690,59120,snseDrQeTOiUW3EoY1h5hw,Q3G58vv1ClvH4re9QBsVgQ,"['ides', 'march', '230pm']",2011-10-16 21:23:50,0
691,59144,ICzQRk_lXToF8cY4iebjyQ,Y5CTA3S9TVkpr3Yvwaki-A,"['blankies', 'provide', 'adjustable', 'chair']",2012-07-29 22:44:57,0
692,59200,wxeTtPILiMl1L-yBB-D2HA,RtXj1StQUbCMEmxRR10Bqg,"['buy', 'zoo', 'like', 'baby', 'best', 'movie']",2012-01-09 01:16:50,0
693,59212,d5-_loBSM81yS4RaU72bug,MM8n7SPaIuMlDGbUM5SZhA,"['phone', 'wrong']",2011-04-24 01:28:33,0
694,59271,jfaz1aQqnkbtzQfQyCE8IA,Y6F9a6Rv_4nhDIZ2VfQFrg,"['little', 'warm', 'movies', 'noneed', 'bring', 'jacket']",2012-06-20 13:43:24,0
695,59407,YJsjA7msCI4-Dh8_pDcSYQ,-ipc5f0XiXwH3hbNnro54Q,"['harry', 'potter']",2011-07-15 08:53:42,0
696,59558,c9zDQl4vQg41Pxmc5TpWWQ,ZUyWD8Rs_JY_yzw-t6VTBg,"['projection', 'avengers', 'flick']",2016-05-09 19:52:30,0
697,59794,cTABik0Qu7WrPTElRSYmjA,XS0wB4JnbOj_E1-4kzoLIg,"['add', 'butter']",2011-10-06 02:58:40,0
698,59935,oS2y77hbb-bIt6c8HUEHRQ,-ipc5f0XiXwH3hbNnro54Q,"['dark', 'knight', 'lol']",2012-07-25 05:28:44,0
699,60074,ntLOxCEnWYT4nbqm8s2OEA,pIJHjoBgu_UTQRhTbG_mNA,"['captain', 'america', 'ohhh', 'yeaaah']",2011-10-21 03:34:29,0
700,60137,quH7oYf3C-_klKjP-cklCQ,VkOyrR6CDfhZ7hh4yOvhiw,"['remodel', 'half', 'theater', 'hakf', 'currently', 'process']",2018-01-15 02:35:14,0
701,60459,ZlgmfdzsNpa8zD6NmSrcVA,0QzCeORfF8EY34UODWRV9A,"['350', 'draft', 'gordon', 'biersch', 'draft']",2013-05-31 08:30:52,0
702,60555,-Vrb0dmE3AxJuJ0dyVY4NA,-ipc5f0XiXwH3hbNnro54Q,"['catch', 'movies', 'walk', 'harry', 'potter', '10mins', 'early', 'great', 'seat', 'notourists']",2012-01-01 01:57:47,0
703,60560,06o1DmiBoiyxI2q3v2QRbg,q9wNJpZd1bx22PDpAbwZsA,"['black', 'panther', 'dope', '3d']",2018-02-16 05:31:30,0
704,60626,1YB2uDFPnUQF7hWX3KXRVQ,q9wNJpZd1bx22PDpAbwZsA,"['mondays', 'great', 'movie', 'days']",2011-10-17 20:01:01,0
705,60688,WJKocp9RE0KatUwh3_DkGg,tOhzbIoz_UHhzuXiGOEYgQ,"['notcome', 'movies', 'youre', 'cough', 'like', 'active', 'tb']",2011-01-03 22:41:43,0
706,60708,GwFA4dfCdDVwuBQp02cIjw,tuIg103yDqCEcTk5J_h8ow,"['super', 'nifty', 'bar', 'wgreat', 'beer', 'ambiance', 'indie', 'filmsi', 'like']",2011-08-18 02:41:18,0
707,60759,_ir8NHMtV7KPTwmBmlkmQw,BxKe9Xt_fN6qBzrTofHuEQ,"['mehhh', 'notwa', 'notto', 'mib3', 'jo', 'better', 'good', 'hes', 'gonna', 'trouble', 'haha']",2012-05-30 01:34:33,0
708,60908,b4aIMeXOx4cn3bjtdIOo6Q,vDhifJNAtVFGjqJM5hFQkg,['dump'],2011-04-23 03:27:28,0
709,60917,Nw6Jza_cb0aqd4PT769Vzw,BxKe9Xt_fN6qBzrTofHuEQ,"['bathrooms', 'gross', 'wish', 'notorange']",2012-05-20 06:21:32,0
710,60990,5RLxzxLIY3ZXUUksr_dtXA,VfX7rhtX03yNg56ISz8gVQ,['campaign'],2012-08-16 02:11:05,0
711,61032,T_RiQ-TOeZf8N2kiCNCiSg,4RoTEeqB_MNn6yaqZmlZHg,"['jiro', 'dream', 'sushi']",2012-05-29 21:35:37,0
712,61154,ucj0RT3ZsWHFXQssLq-wmQ,tuIg103yDqCEcTk5J_h8ow,"['hop', 'knotnight']",2012-06-02 05:58:11,0
713,61260,RJVpaFHx3MwynTM8TNjz0A,BxKe9Xt_fN6qBzrTofHuEQ,"['discou', 'nottix', 'tuesdays', 'check', 'website', 'update']",2012-03-28 19:19:17,0
714,61319,ZS_qdLMh1XyXKGTrpKM-4Q,cPRXswksG5uHCOrask1Y7Q,"['bar', '2nd', 'balcony', 'level', 'neveropen', 'seat', 'wa', 'nota', 'drink', 'make', 'sure', 'stop', 'bar', 'lobby', '1st', 'balcony', 'level', 'disappoint']",2016-01-17 07:37:45,0
715,61333,UQB87Neb-M6xbxT6hi9rcw,RemaGokjnHrNVoOtW83oOA,"['notso', 'glare', 'youd', 'able', 'read', 'poster', 'bobby', 'yang', 'play', 'live', 'sept', '26', '2014']",2014-09-02 04:26:50,0
716,61339,mK-muLy9-EFuLapKZJZoDg,TCkmgOfreqwSZMTlTGRQhg,"['21', 'jump', 'street']",2012-04-14 18:09:15,0
717,61397,nUN2FOWj4G3ZmyCeDkq-FA,AMBBqVaT2PP9VODc5hXIyQ,"['march', 'brk', 'madness', 'park', 'bite', 'insane']",2012-03-13 20:15:37,0
718,61444,r5ggPC6OccLk6dDl5yqsJQ,p0iEUamJVp_QpaheE-Nz_g,"['late', 'night', 'food', 'midnight', 'coronado', 'cafe', 'great', 'deal', 'town']",2010-06-27 08:12:21,0
719,61538,MtdSCXtmrSxj_uZOJ5ZycQ,p0iEUamJVp_QpaheE-Nz_g,"['rudest', 'bartenders', 'everexcept', 'ones', 'work', 'pool', 'bar']",2012-08-05 03:31:00,0
720,61568,gVmUR8rqUFdbSeZbsg6z_w,mnGV1Ln114T8EfO2QRW1eg,"['mib', 'boy']",2012-05-27 02:20:37,0
721,61579,ciXjBfJrAEteIKpzZg4I9g,Y6F9a6Rv_4nhDIZ2VfQFrg,"['finally', 'underworld', 'awaken', 'girl', 'crush', 'kate', 'beckinsale']",2012-02-05 16:38:08,0
722,61679,rdysF0ymVkMX82Bu_8x3nA,4RoTEeqB_MNn6yaqZmlZHg,"['finally', 'dark', 'night', 'ca', 'notbelieve', 'ive', 'neverbeen', 'theater', 'block', 'house']",2012-07-23 01:32:07,0
723,61791,BbS3gs_iRr1JAXIbVmAWFw,4RoTEeqB_MNn6yaqZmlZHg,['argo'],2012-11-11 03:37:29,0
724,61870,K4tFS6tuMGMIoq0rXYB7Xw,tuIg103yDqCEcTk5J_h8ow,"['good', 'movies', 'just', 'like', 'home']",2014-03-22 03:43:54,0
725,61988,a48HhwcmjFLApZhiax41IA,p0iEUamJVp_QpaheE-Nz_g,"['1', 'bowl', 'yeah']",2011-10-05 08:20:07,0
726,62125,5RLxzxLIY3ZXUUksr_dtXA,h6Y1-KfN2XBkcrV85CS8yg,"['place', 'awesome', 'real', 'restaura', 'notstyle', 'food', 'push', 'button', 'beverage', 'neverbe']",2012-05-28 03:59:10,0
727,62184,goD_IMLQNEm8TrzpR_vtTg,03jZx8QkMxNhaRLeo6_U0Q,"['jeremy', 'hotz', 'gala', 'jflthirty']",2012-07-24 01:54:08,0
728,62326,yaUm52hg3f4A8O3pFXRqIA,vtO37k9heKKeS3jVhGaxgg,"['barenaked', 'ladies']",2010-11-27 00:56:04,0
729,62385,JLv2Dmfj73-I0d9N41tz1A,SX2fqZOSWIW9NvYK3_xiIg,"['buy', 'movie', 'pass', 'costcobest', 'bang', 'buck']",2018-02-12 17:47:03,0
730,62487,DASkWfrV6kWHE_4xC7BkYQ,nOidqR9yk6clKeXbuT_gZg,"['black', 'swan']",2010-12-17 07:54:15,0
731,62751,7P6t9qnhKLOa8SqGb85B7w,-ipc5f0XiXwH3hbNnro54Q,"['advance', 'screen', 'grude', 'match']",2013-12-04 05:46:21,0
732,62814,STjyvafSVnYEqob4lxBGxg,RtXj1StQUbCMEmxRR10Bqg,"['movie', 'joy']",2013-08-26 16:54:01,0
733,62830,ewDNa_FRoG71UFm56eTGkw,ZU3ZU_wGF2S4CKavMEtI_w,"['scavenger', 'hu', 'notto', 'drink']",2014-01-04 17:03:39,0
734,62849,CGCDnRwWHbsx3p6yRUE4Hg,-ipc5f0XiXwH3hbNnro54Q,"['good', 'theater', 'finally', 'serve', 'beer', 'wine']",2017-04-06 22:24:14,0
735,62949,oMFeTt2Ry4m2ZIcgKKqx0A,BxKe9Xt_fN6qBzrTofHuEQ,"['yummy', 'popcorn', 'twizzlers', 'drinkswe', 'millers', 'ready', 'laugh', 'like', 'crazy']",2013-09-14 02:50:13,0
736,63046,xNKjIktegMyHVSXFznJTRg,-ipc5f0XiXwH3hbNnro54Q,"['expensive', 'uncomfortable', 'seat', 'spoil', 'home', 'theater']",2011-08-12 05:27:18,0
737,63066,FJ2yu9Pf5LIYcncoRKyzFQ,qLTPXsxCxMkaJGt8opZYpQ,"['laurence', 'anywayspart', 'montreal', 'world', 'film', 'fest']",2013-08-24 23:51:24,0
738,63089,oS2y77hbb-bIt6c8HUEHRQ,-ipc5f0XiXwH3hbNnro54Q,"['john', 'carter']",2012-03-19 02:30:42,0
739,63362,RUZdkgTIUDZViTBXeCbrjg,ZJKvmjBinGXEagy7l1na7Q,"['winnie', 'pooh']",2011-07-26 18:10:29,0
740,63500,tQkkzXoY0uNoXq9ZcN9b2A,73dPwH6vfycfRjuM9PGnbg,"['dark', 'knight', 'rise']",2012-07-29 22:37:07,0
741,63525,W3W6ywndgEOM4mf_DgCb5g,GIPY7lBIIY8ITSfu63q-YQ,"['cabin', 'woods']",2012-04-13 23:44:05,0
742,63561,DZ44749Faw9RT9NbgHYz8A,UGBIdjPNmLviPOTwVwEr8w,"['indie', 'foreign', 'just', 'allaround', 'great', 'film']",2012-01-27 00:14:07,0
743,63564,uf1UdKswKWOqFLUvRvvbzA,bzWo5eA5zZjktINg8DdAjw,"['ticket', 'tuesdays']",2011-06-07 23:56:26,0
744,63631,VUw_6lkYhFga2aArvW3Umg,_98ytLdlPEDp0FTuO31R7Q,"['captain', 'america']",2011-07-23 03:12:44,0
745,63655,yH3Jyu5vRTAJ8uMAD2bLGQ,AKPLL7N4yTidQF7xY8kneg,"['great', 'theater', 'gourmet', 'popcorn']",2012-01-01 05:29:54,0
746,63668,2vJ2e51kdbdAmAo_HTr4KQ,c9o0sBdEvER2nBeZ6HS9pw,"['huge', 'line', 'hunger', 'game', 'come', 'early']",2012-03-24 22:21:57,0
747,63697,u6ZhyLayoG2zRM-PlWI5NA,p0iEUamJVp_QpaheE-Nz_g,"['motown', 'tonight']",2014-09-03 03:21:56,0
748,63726,sgO-FwBPk9ILVodd9H-QMQ,qLTPXsxCxMkaJGt8opZYpQ,"['love', 'shrek']",2012-03-15 01:07:21,0
749,63787,sAEUJb9C6_ekgc8BIScZ5w,zoODlH40edpJYLPLkHilNA,"['reserve', 'seat', 'online', 'hour', 'early']",2013-05-25 17:59:13,0
750,63870,nRdfX_I0CaOq7lJunJMPpA,jobP3ywRd3QNZ_GCoPG2DQ,"['5', 'mondays', '2', '22', 'tuesdays', 'fridays', '8', 'thursdays', 'ca', 'notbeat', 'deal']",2015-05-26 18:15:34,0
751,63880,uoDV0NZ7f9MPkSEp99WcpA,BTcY04QFiS1uh-RpkR7rAg,"['loraxdece', 'notmovie', 'loosely', 'base', 'seussvery', 'loosely']",2012-03-11 02:47:28,0
752,63882,FgyvflZtqRF03j5bIrlnlA,vDhifJNAtVFGjqJM5hFQkg,"['actually', 'forget', 'review', 'avoid', 'place', 'wander', 'today', 'service', 'notgotten', 'better']",2018-01-24 21:56:57,0
753,63889,ztKdCT5La4wX8pOPutJBJQ,4RoTEeqB_MNn6yaqZmlZHg,"['sleep', 'beauty']",2012-04-14 01:51:27,0
754,63951,wxQCLMnuVYbdtmQCc2ryZg,jOWS7K-2tNqOcHVBSygswg,"['nostalgic', 'theatre', 'child', 'fun', 'regardless', 'increase', 'movie', 'theatre', 'price']",2015-01-20 02:06:25,0
755,64666,IdD1Z_PMqF0zUn3uZWSeAg,4R-tCDl-s4m89M1KJmiKOw,"['paranormal', 'activity', '4', 'booooo']",2012-10-26 01:29:40,0
756,64689,CU4-xoh00QhcRLehpXil7w,nCAqeub9ERwzSoQwGzr1QQ,"['like', 'matinees', '5']",2013-11-26 22:23:17,0
757,64791,qoS4nIc5MlfF_j8DkYHBgw,pfrxdNAI5aqgO5994XCsOA,"['reopen', 'june', '14', '2013', 'cineplex']",2013-05-23 00:05:01,0
758,64822,D-ZyQ4iT1XRFkcOAWXnxCQ,QPHU1AE3Fpxjhfiinv2LZg,"['movies', 'cheap']",2011-07-23 21:25:07,0
759,64866,ItuRDNRUNqigtz2gf63oLQ,MM8n7SPaIuMlDGbUM5SZhA,"['dinner', 'movie', 'sauce', 'pit', 'haha']",2012-01-12 01:45:41,0
760,64884,4wp4XI9AxKNqJima-xahlg,CTiWs36A_sX3eahdqrYxUQ,"['la', 'cage']",2012-03-15 23:19:00,0
761,65077,Y-0ERxJTCOhOwehlA_JI0g,RtXj1StQUbCMEmxRR10Bqg,"['wreck', 'ralph', 'w', 'girls']",2012-12-01 22:26:44,0
762,65136,owlUazXSDLaxlOV7z8181g,F2DJHnTwMgzgGcl1lX8Q0A,"['hmmm', 'ticket', 'windows', 'person', 'work']",2013-07-06 21:44:22,0
763,65229,2VRkBZBS5FO_N7yBRWfaLA,VOh-vGJlUJnaAb3tgPreQg,"['thank', 'god', 'validate', 'park', 'time', 'hunger', 'game']",2012-03-26 01:48:16,0
764,65401,FJ2yu9Pf5LIYcncoRKyzFQ,6V7xWC3xpzFX4CMQjmDVsA,"['5', 'à', '7']",2017-03-13 21:03:46,0
765,65414,giJKPZbmZofGMS3f4vl5mg,AKPLL7N4yTidQF7xY8kneg,['sparkle'],2012-08-18 05:41:11,0
766,65526,gVmUR8rqUFdbSeZbsg6z_w,mnGV1Ln114T8EfO2QRW1eg,"['not', 'favorite', 'walk', 'distance']",2012-03-23 02:06:29,0
767,65586,HK-TlD0yVA_tpTXZxfzu2w,-ipc5f0XiXwH3hbNnro54Q,"['word', 'imax', '3d', 'now', 'shut', 'f', 'notwaste', '18', 'flap', 'lips', 'movie', 'fyi', 'parent', 'just', 'wa', 'notto', 'notmean', 'kid', 'should']",2014-03-14 23:41:53,0
768,65675,SY4Zk2paWmR3bdKW2SXLvA,Q3G58vv1ClvH4re9QBsVgQ,"['shrek', '3d', 'time']",2010-05-31 02:18:35,0
769,65717,UyuWAvDcLp4zU1Wfc1PNXg,1wiv2BvvauMj8hS16UuEYw,"['broadway', 'preview']",2011-07-26 02:09:35,0
770,65746,QyXb-MgchLrKr8DCXSWgkg,whF3fiWey-GJLzmX3yoC5w,"['now', 'good', 'movie', 'like', 'twist']",2013-06-12 01:17:21,0
771,65963,bULBMkGqXU2xjFuPL-3JgQ,jobP3ywRd3QNZ_GCoPG2DQ,"['2', '22', 'tuesday', '2', 'movie', 'ticket', '2', 'medium', 'drink', '1', 'medium', 'popcorn', 'deal']",2015-01-27 22:55:05,0
772,66173,IzBQ-tzwG2GIPcb-Uo5gVg,p0iEUamJVp_QpaheE-Nz_g,"['friday', 'night', 'let']",2012-10-06 01:47:16,0
773,66227,RSAHZjr2yPZHZ-HhrgCrXQ,DcgCr11ve0QP29gKMad7OA,['muppets'],2011-11-26 00:09:14,0
774,66249,b9Cfa7tkxrl8zuH7yEvEPg,vtO37k9heKKeS3jVhGaxgg,"['bar', 'close', '930pm', 'whack']",2014-09-21 03:47:51,0
775,66312,IrhF89eewnB3NcXL2R8GZg,zoODlH40edpJYLPLkHilNA,"['ticket', 'run', 'late', 'good', 'seat']",2014-06-05 05:13:51,0
776,66377,jKx0XOTrnT6gHiiRZ-UVKg,hhoKM8RdfYo97Y72LqmOgw,"['staff', 'extra', 'friendly', 'late']",2012-10-29 14:06:59,0
777,66428,Ue_7yUlkEbX4AhnYdUfL7g,zoODlH40edpJYLPLkHilNA,"['receive', 'free', 'game', 'bowl', 'wildfire', 'ticket', 'stub']",2014-01-01 23:10:16,0
778,66561,GmXOSEbXy8JXmvo9hM5WWQ,p0iEUamJVp_QpaheE-Nz_g,"['valet', 'staff', 'friendly']",2015-09-07 04:58:15,0
779,66773,vIsEJsMbPGOVsSp04cc6EQ,px0VdZdyTaclveb1LfV6rA,"['conan', 'bro', 'not119', 'like', 'y', 'border', 'checkpoi', 'notis', 'currently']",2011-08-23 23:54:35,0
780,66846,-CVmjsibfqwcOdNRQtaRLA,h6Y1-KfN2XBkcrV85CS8yg,"['armchairs', 'way', 'like', 'fly', 'class', 'movie', 'theater', 'ticket', 'lot', 'cheaper']",2013-05-19 20:17:27,0
781,66971,wu6KPWT04i56P4bB1iY73A,lj8VL_ecsR-OrUCaF0E9BA,"['yay', 'independe', 'notcinema', 'cuff']",2011-04-14 00:59:32,0
782,67092,gVmUR8rqUFdbSeZbsg6z_w,mBeZ3dQzUPV60Oa26k3qHw,"['favorite', 'theater', 'dark', 'knight', 'son', 'buy', 'popcorn']",2012-08-03 02:21:35,0
783,67124,lsZlV02ZdqEzR-qILdT7Cw,p0iEUamJVp_QpaheE-Nz_g,"['2', 'drink', 'till', 'midnight']",2010-07-17 02:17:04,0
784,67161,6cmLcsKtyzDwPvkYckD3hg,XS0wB4JnbOj_E1-4kzoLIg,['thooooooooor'],2011-05-21 04:53:36,0
785,67169,DVyEHrFu1i5GXxv8edUWRg,BxKe9Xt_fN6qBzrTofHuEQ,"['movie', 'night']",2012-04-03 06:30:57,0
786,67219,pkyX-J7RvQVIvFTZJKtpEQ,BxKe9Xt_fN6qBzrTofHuEQ,"['5', 'ticket', 'day', 'sweet', 'deal']",2013-12-09 22:38:51,0
787,67239,itbAABf-gnxwOs22z1QRTg,jM7O18Dp00u6Dwo8SEJuEg,"['lockers', 'rent']",2014-08-23 18:04:56,0
788,67383,_ir8NHMtV7KPTwmBmlkmQw,-ipc5f0XiXwH3hbNnro54Q,['time'],2011-10-31 02:27:19,0
789,67402,ZjK5fVTe0skKTSWUMGaQxQ,MM8n7SPaIuMlDGbUM5SZhA,"['12', 'seat', 'away', 'screen', 'higher', 'feel', 'youre', 'watch', 'next', 'room']",2011-10-16 20:47:31,0
790,67678,_f0R_7aTTCMVSjEHCf1IvQ,sR0GYpPKs9CzixSLei03Vw,"['true', 'grit']",2011-01-09 05:15:53,0
791,67691,vPCIxplN7Oz-NB48iUQNfg,imhibWA4C4M7drQSeZZU9g,"['triptyque', 'tiff13']",2013-09-07 01:12:55,0
